,start_lat,start_long,start_index,end_lat,end_long,park_index,day,record_hour,distance_m,time_travel_s
664,37.452842,126.953157,19,37.453852,126.950869,0,2022-07-02,17,0.3782,171
665,37.452842,126.953157,19,37.454972,126.951899,2,2022-07-02,17,0.4249,205
666,37.452842,126.953157,19,37.460319,126.948958,3,2022-07-02,17,1.1748,408
667,37.452842,126.953157,19,37.463096,126.954647,4,2022-07-02,17,1.3535,141
668,37.452842,126.953157,19,37.457313,126.952549,5,2022-07-02,17,0.6985,224
669,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-25,18,1.3744,846
670,37.458845,126.955165,0,37.455393,126.954787,1,2022-06-25,18,0.9737,688
671,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-25,18,1.4211,918
672,37.458845,126.955165,0,37.460319,126.948958,3,2022-06-25,18,1.3261,1063
673,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-25,18,2.0069,944
674,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-25,18,1.4661,266
675,37.465666,126.949285,1,37.460319,126.948958,3,2022-06-25,18,0.6534,154
676,37.467632,126.947108,2,37.453852,126.950869,0,2022-06-25,18,1.6866,145
677,37.467632,126.947108,2,37.455393,126.954787,1,2022-06-25,18,2.2354,232
678,37.467632,126.947108,2,37.454972,126.951899,2,2022-06-25,18,1.7011,186
679,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-25,18,0.89,142
680,37.467632,126.947108,2,37.463096,126.954647,4,2022-06-25,18,1.2022,215
681,37.467632,126.947108,2,37.457313,126.952549,5,2022-06-25,18,2.7166,316
682,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-25,18,2.2161,505
683,37.470579,126.952287,3,37.455393,126.954787,1,2022-06-25,18,2.208,262
684,37.470579,126.952287,3,37.460319,126.948958,3,2022-06-25,18,1.4194,504
685,37.470579,126.952287,3,37.457313,126.952549,5,2022-06-25,18,2.6876,320
686,37.47089,126.958315,4,37.453852,126.950869,0,2022-06-25,18,2.3416,536
687,37.47089,126.958315,4,37.455393,126.954787,1,2022-06-25,18,1.8411,512
688,37.47089,126.958315,4,37.460319,126.948958,3,2022-06-25,18,2.8936,867
689,37.454492,126.954166,5,37.455393,126.954787,1,2022-06-25,18,0.1143,42
690,37.454492,126.954166,5,37.460319,126.948958,3,2022-06-25,18,1.1845,368
691,37.454492,126.954166,5,37.463096,126.954647,4,2022-06-25,18,1.1475,120
692,37.469163,126.964951,6,37.453852,126.950869,0,2022-06-25,18,2.7391,233
693,37.469163,126.964951,6,37.454972,126.951899,2,2022-06-25,18,2.7858,244
694,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-25,18,3.5373,893
695,37.477839,126.959765,7,37.460319,126.948958,3,2022-06-25,18,3.3909,224
696,37.477839,126.959765,7,37.463096,126.954647,4,2022-06-25,18,2.6007,749
697,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-25,18,3.4697,995
698,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-25,18,1.2505,510
699,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-25,18,1.7526,677
700,37.460598,126.949101,8,37.454972,126.951899,2,2022-06-25,18,1.2666,568
701,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-25,18,0.4538,394
702,37.460598,126.949101,8,37.463096,126.954647,4,2022-06-25,18,1.6335,733
703,37.460598,126.949101,8,37.457313,126.952549,5,2022-06-25,18,2.1308,971
704,37.447096,126.950394,9,37.455393,126.954787,1,2022-06-25,18,1.0847,135
705,37.447096,126.950394,9,37.454972,126.951899,2,2022-06-25,18,1.17,203
706,37.447096,126.950394,9,37.463096,126.954647,4,2022-06-25,18,2.1179,120
707,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-25,18,1.4645,211
708,37.472462,126.953087,10,37.454972,126.951899,2,2022-06-25,18,2.4526,609
709,37.472462,126.953087,10,37.460319,126.948958,3,2022-06-25,18,1.6415,475
710,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-25,18,2.9097,318
711,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-25,18,2.4945,371
712,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-25,18,3.0433,698
713,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-25,18,1.6979,387
714,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-25,18,3.5245,929
715,37.476741,126.952437,13,37.453852,126.950869,0,2022-06-25,18,2.9145,506
716,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-25,18,2.9081,291
717,37.476741,126.952437,13,37.454972,126.951899,2,2022-06-25,18,2.929,582
718,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-25,18,2.1179,485
719,37.476741,126.952437,13,37.463096,126.954647,4,2022-06-25,18,1.8749,262
720,37.475664,126.952545,14,37.455393,126.954787,1,2022-06-25,18,2.7954,276
721,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-25,18,2.818,605
722,37.475664,126.952545,14,37.460319,126.948958,3,2022-06-25,18,2.0069,524
723,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-25,18,1.7622,291
724,37.478891,126.949992,15,37.454972,126.951899,2,2022-06-25,18,3.349,219
725,37.478891,126.949992,15,37.460319,126.948958,3,2022-06-25,18,2.5379,184
726,37.478891,126.949992,15,37.463096,126.954647,4,2022-06-25,18,2.2933,179
727,37.478891,126.949992,15,37.457313,126.952549,5,2022-06-25,18,3.8061,278
728,37.482838,126.946405,16,37.453852,126.950869,0,2022-06-25,18,4.1231,267
729,37.482838,126.946405,16,37.455393,126.954787,1,2022-06-25,18,4.1167,268
730,37.482838,126.946405,16,37.454972,126.951899,2,2022-06-25,18,4.1376,294
731,37.482838,126.946405,16,37.460319,126.948958,3,2022-06-25,18,3.3265,244
732,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-25,18,3.7803,238
733,37.480794,126.95568,17,37.454972,126.951899,2,2022-06-25,18,3.7948,258
734,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-25,18,2.9837,549
735,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-25,18,3.7626,1635
736,37.468294,126.951011,18,37.453852,126.950869,0,2022-06-25,18,1.9312,493
737,37.468294,126.951011,18,37.460319,126.948958,3,2022-06-25,18,1.1346,452
738,37.468294,126.951011,18,37.463096,126.954647,4,2022-06-25,18,0.89,205
739,37.468294,126.951011,18,37.457313,126.952549,5,2022-06-25,18,2.4028,309
740,37.452842,126.953157,19,37.453852,126.950869,0,2022-06-25,18,0.3782,191
741,37.452842,126.953157,19,37.457313,126.952549,5,2022-06-25,18,0.6985,224
742,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-28,15,1.3744,894
743,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-28,15,1.4211,887
744,37.458845,126.955165,0,37.460319,126.948958,3,2022-06-28,15,1.3261,1063
745,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-28,15,2.0069,951
746,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-28,15,1.4661,266
747,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-28,15,2.348,360
748,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-28,15,0.89,145
749,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-28,15,2.2161,531
750,37.470579,126.952287,3,37.455393,126.954787,1,2022-06-28,15,2.208,263
751,37.470579,126.952287,3,37.457313,126.952549,5,2022-06-28,15,2.6876,305
752,37.47089,126.958315,4,37.453852,126.950869,0,2022-06-28,15,2.3416,532
753,37.47089,126.958315,4,37.455393,126.954787,1,2022-06-28,15,1.8411,489
754,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-28,15,2.3883,618
755,37.454492,126.954166,5,37.453852,126.950869,0,2022-06-28,15,0.3879,175
756,37.454492,126.954166,5,37.455393,126.954787,1,2022-06-28,15,0.1143,42
757,37.454492,126.954166,5,37.454972,126.951899,2,2022-06-28,15,0.4345,182
758,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-28,15,0.4925,210
759,37.469163,126.964951,6,37.453852,126.950869,0,2022-06-28,15,2.7391,219
760,37.469163,126.964951,6,37.455393,126.954787,1,2022-06-28,15,2.2386,262
761,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-28,15,2.7182,262
762,37.477839,126.959765,7,37.455393,126.954787,1,2022-06-28,15,2.9902,744
763,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-28,15,3.5373,862
764,37.477839,126.959765,7,37.463096,126.954647,4,2022-06-28,15,2.6007,741
765,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-28,15,3.4697,1719
766,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-28,15,1.2505,525
767,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-28,15,1.7526,669
768,37.460598,126.949101,8,37.454972,126.951899,2,2022-06-28,15,1.2666,560
769,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-28,15,0.4538,361
770,37.460598,126.949101,8,37.457313,126.952549,5,2022-06-28,15,2.1308,951
771,37.447096,126.950394,9,37.453852,126.950869,0,2022-06-28,15,0.8916,154
772,37.447096,126.950394,9,37.455393,126.954787,1,2022-06-28,15,1.0847,108
773,37.447096,126.950394,9,37.454972,126.951899,2,2022-06-28,15,1.17,201
774,37.447096,126.950394,9,37.460319,126.948958,3,2022-06-28,15,1.5723,153
775,37.447096,126.950394,9,37.463096,126.954647,4,2022-06-28,15,2.1179,132
776,37.472462,126.953087,10,37.455393,126.954787,1,2022-06-28,15,2.4301,226
777,37.472462,126.953087,10,37.454972,126.951899,2,2022-06-28,15,2.4526,592
778,37.472462,126.953087,10,37.463096,126.954647,4,2022-06-28,15,1.3969,244
779,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-28,15,2.9097,306
780,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-28,15,2.4945,152
781,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-28,15,3.0433,238
782,37.470883,126.942883,11,37.454972,126.951899,2,2022-06-28,15,2.509,183
783,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-28,15,1.6979,151
784,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-28,15,3.5245,324
785,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-28,15,2.9081,278
786,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-28,15,2.1179,482
787,37.476741,126.952437,13,37.457313,126.952549,5,2022-06-28,15,3.3877,347
788,37.475664,126.952545,14,37.455393,126.954787,1,2022-06-28,15,2.7954,292
789,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-28,15,2.818,613
790,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-28,15,1.7622,299
791,37.478891,126.949992,15,37.454972,126.951899,2,2022-06-28,15,3.349,224
792,37.478891,126.949992,15,37.460319,126.948958,3,2022-06-28,15,2.5379,193
793,37.482838,126.946405,16,37.455393,126.954787,1,2022-06-28,15,4.1167,266
794,37.482838,126.946405,16,37.454972,126.951899,2,2022-06-28,15,4.1376,305
795,37.482838,126.946405,16,37.460319,126.948958,3,2022-06-28,15,3.3265,239
796,37.482838,126.946405,16,37.463096,126.954647,4,2022-06-28,15,3.0835,258
797,37.482838,126.946405,16,37.457313,126.952549,5,2022-06-28,15,4.5963,311
798,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-28,15,3.7803,215
799,37.480794,126.95568,17,37.455393,126.954787,1,2022-06-28,15,3.2831,1317
800,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-28,15,2.9837,962
801,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-28,15,3.7626,1646
802,37.468294,126.951011,18,37.453852,126.950869,0,2022-06-28,15,1.9312,513
803,37.468294,126.951011,18,37.455393,126.954787,1,2022-06-28,15,1.9232,208
804,37.468294,126.951011,18,37.460319,126.948958,3,2022-06-28,15,1.1346,462
805,37.452842,126.953157,19,37.455393,126.954787,1,2022-06-28,15,0.3203,56
806,37.452842,126.953157,19,37.454972,126.951899,2,2022-06-28,15,0.4249,208
807,37.452842,126.953157,19,37.460319,126.948958,3,2022-06-28,15,1.1748,403
808,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-24,15,1.3744,888
809,37.458845,126.955165,0,37.455393,126.954787,1,2022-06-24,15,0.9737,667
810,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-24,15,1.4211,889
811,37.458845,126.955165,0,37.460319,126.948958,3,2022-06-24,15,1.3261,1081
812,37.458845,126.955165,0,37.457313,126.952549,5,2022-06-24,15,0.4957,318
813,37.465666,126.949285,1,37.455393,126.954787,1,2022-06-24,15,1.8684,250
814,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-24,15,1.4661,266
815,37.465666,126.949285,1,37.460319,126.948958,3,2022-06-24,15,0.6534,154
816,37.465666,126.949285,1,37.463096,126.954647,4,2022-06-24,15,0.8352,166
817,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-24,15,2.348,345
818,37.467632,126.947108,2,37.455393,126.954787,1,2022-06-24,15,2.2354,230
819,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-24,15,0.89,143
820,37.467632,126.947108,2,37.457313,126.952549,5,2022-06-24,15,2.7166,322
821,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-24,15,2.2161,507
822,37.470579,126.952287,3,37.455393,126.954787,1,2022-06-24,15,2.208,266
823,37.470579,126.952287,3,37.460319,126.948958,3,2022-06-24,15,1.4194,483
824,37.470579,126.952287,3,37.457313,126.952549,5,2022-06-24,15,2.6876,315
825,37.47089,126.958315,4,37.453852,126.950869,0,2022-06-24,15,2.3416,523
826,37.47089,126.958315,4,37.455393,126.954787,1,2022-06-24,15,1.8411,503
827,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-24,15,2.3883,622
828,37.47089,126.958315,4,37.463096,126.954647,4,2022-06-24,15,1.4516,424
829,37.47089,126.958315,4,37.457313,126.952549,5,2022-06-24,15,2.3207,653
830,37.454492,126.954166,5,37.455393,126.954787,1,2022-06-24,15,0.1143,42
831,37.454492,126.954166,5,37.460319,126.948958,3,2022-06-24,15,1.1845,388
832,37.454492,126.954166,5,37.463096,126.954647,4,2022-06-24,15,1.1475,123
833,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-24,15,0.4925,210
834,37.469163,126.964951,6,37.453852,126.950869,0,2022-06-24,15,2.7391,229
835,37.469163,126.964951,6,37.455393,126.954787,1,2022-06-24,15,2.2386,256
836,37.469163,126.964951,6,37.460319,126.948958,3,2022-06-24,15,3.2911,338
837,37.469163,126.964951,6,37.463096,126.954647,4,2022-06-24,15,1.8491,261
838,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-24,15,2.7182,272
839,37.477839,126.959765,7,37.455393,126.954787,1,2022-06-24,15,2.9902,730
840,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-24,15,3.5373,856
841,37.477839,126.959765,7,37.460319,126.948958,3,2022-06-24,15,3.3909,224
842,37.477839,126.959765,7,37.463096,126.954647,4,2022-06-24,15,2.6007,763
843,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-24,15,1.2505,486
844,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-24,15,1.7526,652
845,37.460598,126.949101,8,37.454972,126.951899,2,2022-06-24,15,1.2666,569
846,37.447096,126.950394,9,37.453852,126.950869,0,2022-06-24,15,0.8916,154
847,37.447096,126.950394,9,37.454972,126.951899,2,2022-06-24,15,1.17,215
848,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-24,15,1.4645,198
849,37.472462,126.953087,10,37.455393,126.954787,1,2022-06-24,15,2.4301,218
850,37.472462,126.953087,10,37.454972,126.951899,2,2022-06-24,15,2.4526,613
851,37.472462,126.953087,10,37.460319,126.948958,3,2022-06-24,15,1.6415,480
852,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-24,15,2.9097,310
853,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-24,15,2.4945,387
854,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-24,15,3.0433,685
855,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-24,15,1.6979,383
856,37.470883,126.942883,11,37.463096,126.954647,4,2022-06-24,15,2.0101,549
857,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-24,15,3.5245,932
858,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-24,15,2.9081,272
859,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-24,15,2.1179,470
860,37.476741,126.952437,13,37.463096,126.954647,4,2022-06-24,15,1.8749,268
861,37.475664,126.952545,14,37.455393,126.954787,1,2022-06-24,15,2.7954,276
862,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-24,15,2.818,634
863,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-24,15,1.7622,287
864,37.475664,126.952545,14,37.457313,126.952549,5,2022-06-24,15,3.275,342
865,37.478891,126.949992,15,37.453852,126.950869,0,2022-06-24,15,3.3346,199
866,37.478891,126.949992,15,37.455393,126.954787,1,2022-06-24,15,3.3265,202
867,37.478891,126.949992,15,37.454972,126.951899,2,2022-06-24,15,3.349,233
868,37.478891,126.949992,15,37.463096,126.954647,4,2022-06-24,15,2.2933,192
869,37.482838,126.946405,16,37.455393,126.954787,1,2022-06-24,15,4.1167,243
870,37.482838,126.946405,16,37.457313,126.952549,5,2022-06-24,15,4.5963,323
871,37.480794,126.95568,17,37.455393,126.954787,1,2022-06-24,15,3.2831,730
872,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-24,15,2.9837,957
873,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-24,15,3.7626,958
874,37.468294,126.951011,18,37.455393,126.954787,1,2022-06-24,15,1.9232,199
875,37.468294,126.951011,18,37.460319,126.948958,3,2022-06-24,15,1.1346,473
876,37.468294,126.951011,18,37.463096,126.954647,4,2022-06-24,15,0.89,200
877,37.452842,126.953157,19,37.453852,126.950869,0,2022-06-24,15,0.3782,192
878,37.452842,126.953157,19,37.463096,126.954647,4,2022-06-24,15,1.3535,132
879,37.452842,126.953157,19,37.457313,126.952549,5,2022-06-24,15,0.6985,224
880,37.458845,126.955165,0,37.455393,126.954787,1,2022-06-26,15,0.9737,683
881,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-26,15,1.4211,888
882,37.458845,126.955165,0,37.460319,126.948958,3,2022-06-26,15,1.3261,1114
883,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-26,15,2.0069,966
884,37.458845,126.955165,0,37.457313,126.952549,5,2022-06-26,15,0.4957,343
885,37.465666,126.949285,1,37.455393,126.954787,1,2022-06-26,15,1.8684,249
886,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-26,15,1.4661,266
887,37.465666,126.949285,1,37.460319,126.948958,3,2022-06-26,15,0.6534,154
888,37.465666,126.949285,1,37.463096,126.954647,4,2022-06-26,15,0.8352,160
889,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-26,15,2.348,353
890,37.467632,126.947108,2,37.453852,126.950869,0,2022-06-26,15,1.6866,144
891,37.467632,126.947108,2,37.455393,126.954787,1,2022-06-26,15,2.2354,223
892,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-26,15,0.89,152
893,37.467632,126.947108,2,37.463096,126.954647,4,2022-06-26,15,1.2022,216
894,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-26,15,2.2161,519
895,37.470579,126.952287,3,37.454972,126.951899,2,2022-06-26,15,2.2306,652
896,37.470579,126.952287,3,37.457313,126.952549,5,2022-06-26,15,2.6876,312
897,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-26,15,2.3883,624
898,37.47089,126.958315,4,37.463096,126.954647,4,2022-06-26,15,1.4516,400
899,37.454492,126.954166,5,37.453852,126.950869,0,2022-06-26,15,0.3879,163
900,37.454492,126.954166,5,37.460319,126.948958,3,2022-06-26,15,1.1845,385
901,37.454492,126.954166,5,37.463096,126.954647,4,2022-06-26,15,1.1475,128
902,37.469163,126.964951,6,37.455393,126.954787,1,2022-06-26,15,2.2386,246
903,37.477839,126.959765,7,37.453852,126.950869,0,2022-06-26,15,3.4907,834
904,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-26,15,3.5373,841
905,37.477839,126.959765,7,37.460319,126.948958,3,2022-06-26,15,3.3909,233
906,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-26,15,3.4697,1020
907,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-26,15,1.2505,502
908,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-26,15,1.7526,668
909,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-26,15,0.4538,396
910,37.460598,126.949101,8,37.463096,126.954647,4,2022-06-26,15,1.6335,723
911,37.447096,126.950394,9,37.460319,126.948958,3,2022-06-26,15,1.5723,161
912,37.447096,126.950394,9,37.463096,126.954647,4,2022-06-26,15,2.1179,132
913,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-26,15,1.4645,219
914,37.472462,126.953087,10,37.453852,126.950869,0,2022-06-26,15,2.4382,490
915,37.472462,126.953087,10,37.455393,126.954787,1,2022-06-26,15,2.4301,219
916,37.472462,126.953087,10,37.454972,126.951899,2,2022-06-26,15,2.4526,607
917,37.472462,126.953087,10,37.460319,126.948958,3,2022-06-26,15,1.6415,478
918,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-26,15,2.9097,302
919,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-26,15,2.4945,150
920,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-26,15,3.0433,242
921,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-26,15,1.6979,151
922,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-26,15,3.5245,324
923,37.476741,126.952437,13,37.453852,126.950869,0,2022-06-26,15,2.9145,495
924,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-26,15,2.9081,274
925,37.476741,126.952437,13,37.454972,126.951899,2,2022-06-26,15,2.929,597
926,37.476741,126.952437,13,37.463096,126.954647,4,2022-06-26,15,1.8749,255
927,37.476741,126.952437,13,37.457313,126.952549,5,2022-06-26,15,3.3877,357
928,37.475664,126.952545,14,37.453852,126.950869,0,2022-06-26,15,2.8035,533
929,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-26,15,2.818,587
930,37.475664,126.952545,14,37.460319,126.948958,3,2022-06-26,15,2.0069,499
931,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-26,15,1.7622,283
932,37.478891,126.949992,15,37.453852,126.950869,0,2022-06-26,15,3.3346,201
933,37.478891,126.949992,15,37.455393,126.954787,1,2022-06-26,15,3.3265,204
934,37.478891,126.949992,15,37.457313,126.952549,5,2022-06-26,15,3.8061,278
935,37.482838,126.946405,16,37.453852,126.950869,0,2022-06-26,15,4.1231,262
936,37.482838,126.946405,16,37.455393,126.954787,1,2022-06-26,15,4.1167,252
937,37.482838,126.946405,16,37.463096,126.954647,4,2022-06-26,15,3.0835,245
938,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-26,15,3.7803,231
939,37.480794,126.95568,17,37.455393,126.954787,1,2022-06-26,15,3.2831,1337
940,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-26,15,2.9837,547
941,37.480794,126.95568,17,37.463096,126.954647,4,2022-06-26,15,2.7407,561
942,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-26,15,3.7626,1664
943,37.468294,126.951011,18,37.455393,126.954787,1,2022-06-26,15,1.9232,222
944,37.468294,126.951011,18,37.454972,126.951899,2,2022-06-26,15,1.9457,631
945,37.468294,126.951011,18,37.463096,126.954647,4,2022-06-26,15,0.89,197
946,37.468294,126.951011,18,37.457313,126.952549,5,2022-06-26,15,2.4028,292
947,37.452842,126.953157,19,37.453852,126.950869,0,2022-06-26,15,0.3782,182
948,37.452842,126.953157,19,37.455393,126.954787,1,2022-06-26,15,0.3203,56
949,37.452842,126.953157,19,37.460319,126.948958,3,2022-06-26,15,1.1748,393
950,37.452842,126.953157,19,37.457313,126.952549,5,2022-06-26,15,0.6985,224
951,37.458845,126.955165,0,37.455393,126.954787,1,2022-06-28,16,0.9737,691
952,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-28,16,1.4211,870
953,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-28,16,2.0069,947
954,37.458845,126.955165,0,37.457313,126.952549,5,2022-06-28,16,0.4957,339
955,37.465666,126.949285,1,37.453852,126.950869,0,2022-06-28,16,1.4516,238
956,37.467632,126.947108,2,37.453852,126.950869,0,2022-06-28,16,1.6866,155
957,37.467632,126.947108,2,37.454972,126.951899,2,2022-06-28,16,1.7011,180
958,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-28,16,0.89,144
959,37.467632,126.947108,2,37.463096,126.954647,4,2022-06-28,16,1.2022,217
960,37.467632,126.947108,2,37.457313,126.952549,5,2022-06-28,16,2.7166,321
961,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-28,16,2.2161,851
962,37.470579,126.952287,3,37.454972,126.951899,2,2022-06-28,16,2.2306,1106
963,37.470579,126.952287,3,37.460319,126.948958,3,2022-06-28,16,1.4194,808
964,37.470579,126.952287,3,37.457313,126.952549,5,2022-06-28,16,2.6876,317
965,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-28,16,2.3883,623
966,37.47089,126.958315,4,37.460319,126.948958,3,2022-06-28,16,2.8936,888
967,37.47089,126.958315,4,37.457313,126.952549,5,2022-06-28,16,2.3207,635
968,37.454492,126.954166,5,37.463096,126.954647,4,2022-06-28,16,1.1475,127
969,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-28,16,0.4925,210
970,37.469163,126.964951,6,37.453852,126.950869,0,2022-06-28,16,2.7391,227
971,37.469163,126.964951,6,37.454972,126.951899,2,2022-06-28,16,2.7858,237
972,37.469163,126.964951,6,37.460319,126.948958,3,2022-06-28,16,3.2911,347
973,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-28,16,2.7182,271
974,37.477839,126.959765,7,37.455393,126.954787,1,2022-06-28,16,2.9902,774
975,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-28,16,3.5373,881
976,37.477839,126.959765,7,37.463096,126.954647,4,2022-06-28,16,2.6007,722
977,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-28,16,3.4697,1001
978,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-28,16,1.2505,498
979,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-28,16,1.7526,669
980,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-28,16,0.4538,391
981,37.460598,126.949101,8,37.457313,126.952549,5,2022-06-28,16,2.1308,959
982,37.447096,126.950394,9,37.453852,126.950869,0,2022-06-28,16,0.8916,154
983,37.447096,126.950394,9,37.454972,126.951899,2,2022-06-28,16,1.17,216
984,37.447096,126.950394,9,37.460319,126.948958,3,2022-06-28,16,1.5723,172
985,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-28,16,1.4645,195
986,37.472462,126.953087,10,37.455393,126.954787,1,2022-06-28,16,2.4301,224
987,37.472462,126.953087,10,37.460319,126.948958,3,2022-06-28,16,1.6415,773
988,37.472462,126.953087,10,37.463096,126.954647,4,2022-06-28,16,1.3969,239
989,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-28,16,2.9097,288
990,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-28,16,2.4945,367
991,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-28,16,3.0433,673
992,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-28,16,1.6979,384
993,37.476741,126.952437,13,37.453852,126.950869,0,2022-06-28,16,2.9145,767
994,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-28,16,2.9081,262
995,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-28,16,2.1179,755
